clics_db_id,start_date,end_date,parent_id
2,2020-03-01,NULL,5900
5,2019-02-01,2019-02-28,5842
8,2020-02-01,NULL,5901
9,2020-02-21,NULL,5868
10,2020-02-27,NULL,6524
11,2020-01-22,NULL,6610
12,2020-03-05,NULL,6618
30,2020-03-01,2021-02-28,8972
36,2020-03-15,2021-02-28,8978
44,2020-03-01,2021-02-28,8986
85,2020-01-01,2019-12-31,464
86,2020-01-01,2019-12-31,130
87,2019-12-01,NULL,7961
88,2019-12-01,NULL,7960
89,2019-12-01,NULL,7946
90,2020-01-01,2019-12-31,160
91,2020-03-19,NULL,6925
92,2020-04-01,NULL,7086
93,2020-04-01,NULL,6756
94,2020-04-01,NULL,6724
95,2020-04-01,NULL,6686
96,2020-04-03,NULL,7076
97,2020-04-03,NULL,7023
98,2020-05-30,NULL,7184
99,2020-05-30,NULL,7248
100,2020-05-30,NULL,7070
101,2020-05-30,NULL,6849
102,2020-05-29,NULL,8367
103,2020-06-01,NULL,8369
104,2020-05-08,NULL,8358
105,2020-04-17,NULL,8682
106,2020-05-15,NULL,8670
107,2020-05-15,NULL,8671
108,2020-05-15,NULL,8680
133,2020-06-30,NULL,7110
134,2020-06-30,NULL,7112
135,2020-06-30,NULL,7115
136,2020-06-30,NULL,6985
137,2020-06-30,NULL,7114
138,2020-06-30,NULL,6972
139,2020-06-30,NULL,7002
140,2020-06-30,NULL,7196
141,2020-06-30,NULL,6771
142,2020-06-30,NULL,7127
143,2020-06-30,NULL,7243
144,2020-06-30,NULL,7255
145,2020-06-30,NULL,6677
146,2020-06-30,NULL,6678
147,2020-06-30,NULL,6695
148,2020-06-30,NULL,6773
149,2020-06-30,NULL,6844
150,2020-06-30,NULL,6843
151,2020-06-30,NULL,6815
152,2020-06-30,NULL,6762
153,2020-06-30,NULL,6883
154,2020-06-30,NULL,6954
155,2020-06-30,NULL,7235
156,2020-06-30,NULL,6887
157,2020-06-30,NULL,7080
158,2020-06-30,NULL,6894
159,2020-06-30,NULL,6899
160,2020-06-30,NULL,7046
161,2020-06-30,NULL,7143
162,2020-06-30,NULL,7154
163,2020-06-30,NULL,6710
164,2020-06-30,NULL,7093
165,2020-06-30,NULL,7152
166,2020-06-30,NULL,7245
167,2020-06-30,NULL,6688
168,2020-06-30,NULL,6833
169,2020-06-30,NULL,6846
170,2020-06-30,NULL,7071
171,2020-06-30,NULL,7085
172,2020-06-30,NULL,7037
173,2020-06-30,NULL,6950
174,2020-06-30,NULL,7044
175,2020-06-30,NULL,6726
176,2020-06-30,NULL,6751
177,2020-06-30,NULL,7234
178,2020-04-30,NULL,5815
179,2020-04-20,NULL,5809
180,2020-02-27,NULL,5813
181,2020-06-01,NULL,8745
182,2020-06-26,NULL,6680
183,2020-06-19,NULL,6683
184,2020-02-21,NULL,6716
185,2020-02-13,NULL,6741
186,2020-02-05,NULL,6742
187,2020-06-19,NULL,6784
188,2020-06-26,NULL,6840
189,2020-06-26,NULL,6848
190,2020-06-26,NULL,6917
191,2020-02-29,NULL,6923
192,2020-06-19,NULL,6926
193,2020-06-26,NULL,6932
194,2020-06-26,NULL,6977
195,2020-03-14,NULL,6987
196,2020-02-15,NULL,6999
197,2020-06-19,NULL,7021
198,2020-06-19,NULL,7039
199,2020-06-19,NULL,7049
200,2020-06-26,NULL,7053
201,2020-06-26,NULL,7058
202,2020-06-26,NULL,7059
203,2020-01-18,NULL,7060
204,2020-06-19,NULL,7069
205,2020-06-26,NULL,7084
206,2020-06-26,NULL,7087
207,2020-01-10,NULL,7096
208,2020-02-13,NULL,7109
209,2020-02-11,NULL,7129
210,2020-06-26,NULL,7134
211,2020-02-08,NULL,7155
212,2020-06-26,NULL,7161
213,2020-02-01,NULL,7175
214,2020-01-16,NULL,7186
215,2020-06-26,NULL,7197
216,2020-06-26,NULL,7211
217,2020-06-22,NULL,7229
218,2020-02-15,NULL,7232
219,2020-06-26,NULL,7253
220,2020-03-21,NULL,7287
221,2020-07-07,NULL,7318
222,2020-04-01,NULL,7319
223,2020-05-13,NULL,7354
224,2020-05-15,NULL,7359
225,2020-02-19,NULL,7374
226,2020-07-10,NULL,6689
227,2020-07-10,NULL,6893
228,2020-07-10,NULL,6823
229,2020-07-10,NULL,7137
231,2020-07-10,NULL,7146
232,2020-07-24,NULL,7075
233,2020-07-24,NULL,7200
234,2020-07-24,NULL,7009
235,2020-07-24,NULL,6918
236,2020-07-24,NULL,7089
238,2020-07-31,NULL,6692
241,2020-07-31,NULL,6962
242,2020-07-31,NULL,6924
243,2020-07-31,NULL,6936
244,2020-04-30,NULL,16
245,2020-03-12,NULL,32
246,2020-03-25,NULL,2173
247,2020-04-01,NULL,126
248,2020-03-11,NULL,359
249,2020-03-10,NULL,369
250,2020-05-08,NULL,633
251,2020-05-08,NULL,667
252,2020-03-23,NULL,931
253,2020-04-08,NULL,935
254,2020-03-12,NULL,957
255,2020-03-24,NULL,1010
256,2020-06-08,NULL,1016
257,2020-03-02,NULL,1094
258,2020-05-09,NULL,1120
259,2020-07-30,NULL,1238
260,2020-04-01,NULL,1253
261,2020-03-08,NULL,1267
262,2020-03-08,NULL,1268
263,2020-03-06,NULL,1364
264,2020-05-08,NULL,1570
265,2020-05-28,NULL,1783
266,2020-01-20,NULL,1817
267,2020-05-27,NULL,1927
268,2020-01-23,NULL,1955
269,2020-04-05,NULL,1973
270,2020-04-16,NULL,2028
271,2020-04-08,NULL,2036
272,2020-03-01,NULL,2168
273,2020-03-01,NULL,2170
274,2020-03-01,NULL,2175
275,2020-04-01,NULL,2203
276,2020-04-30,NULL,2216
277,2020-04-02,NULL,2304
278,2020-03-09,NULL,2382
279,2020-03-01,NULL,2402
280,2020-04-05,NULL,2413
281,2020-03-31,NULL,2417
282,2020-03-23,NULL,2420
283,2020-03-03,NULL,2446
284,2020-03-05,NULL,2067
285,2020-03-05,NULL,2068
286,2020-03-05,NULL,2073
287,2020-03-05,NULL,2075
288,2020-03-05,NULL,2076
289,2020-03-01,NULL,2155
290,2020-03-01,NULL,2165
291,2020-04-30,NULL,8972
292,2020-04-05,NULL,8978
293,2020-03-25,NULL,8986
294,2020-03-01,2021-06-30,1857
295,2020-01-01,NULL,128
296,2020-01-01,NULL,129
297,2020-01-01,NULL,130
298,2020-01-01,NULL,131
299,2020-01-01,NULL,132
300,2020-01-01,NULL,133
301,2020-01-01,NULL,134
302,2020-01-01,NULL,135
303,2020-01-01,NULL,145
304,2020-01-01,NULL,146
305,2020-01-01,NULL,149
306,2020-01-01,NULL,155
307,2020-01-01,NULL,156
308,2020-01-01,NULL,157
309,2020-01-01,NULL,159
310,2020-01-01,NULL,160
311,2020-01-01,NULL,165
312,2020-01-01,NULL,168
313,2020-01-01,NULL,184
314,2020-01-01,NULL,192
315,2020-01-01,NULL,195
316,2020-01-01,NULL,196
317,2020-01-01,NULL,199
318,2020-01-01,NULL,203
319,2020-01-01,NULL,257
320,2020-01-01,NULL,456
321,2020-01-01,NULL,457
322,2020-01-01,NULL,458
323,2020-01-01,NULL,459
324,2020-01-01,NULL,460
325,2020-01-01,NULL,461
326,2020-01-01,NULL,464
327,2020-01-01,NULL,472
328,2020-01-01,NULL,517
329,2020-01-01,NULL,531
330,2020-01-01,NULL,540
331,2020-01-01,NULL,544
332,2020-01-01,NULL,545
333,2020-01-01,NULL,551
334,2020-01-01,NULL,592
335,2020-01-01,NULL,626
336,2020-01-01,NULL,638
337,2020-01-01,NULL,679
338,2020-01-01,NULL,716
339,2020-01-01,NULL,717
340,2020-01-01,NULL,755
341,2020-01-01,NULL,882
342,2020-01-01,NULL,1845
343,2019-10-01,2020-07-28,105
345,2020-02-29,NULL,19
346,2019-12-31,NULL,34
347,2020-02-29,NULL,37
348,2019-12-31,NULL,38
349,2019-10-16,NULL,43
350,2020-01-31,NULL,57
351,2020-01-31,NULL,94
352,2020-02-26,NULL,108
353,2020-01-30,NULL,111
354,2019-12-31,NULL,127
355,2020-01-31,NULL,200
356,2020-01-20,NULL,234
357,2019-08-25,NULL,452
358,2019-11-28,NULL,488
359,2020-02-28,NULL,491
360,2020-01-09,NULL,534
361,2019-08-04,NULL,550
362,2019-10-31,NULL,553
363,2019-12-29,NULL,559
364,2019-04-30,NULL,594
365,2020-02-25,NULL,612
366,2019-07-25,NULL,642
367,2020-01-22,NULL,658
368,2019-07-14,NULL,661
369,2020-02-29,NULL,683
370,2019-11-30,NULL,684
371,2019-09-26,NULL,699
372,2019-11-30,NULL,707
373,2019-11-27,NULL,711
374,2020-01-23,NULL,714
375,2019-08-01,NULL,740
376,2019-12-18,NULL,770
377,2019-11-21,NULL,776
378,2020-02-03,NULL,795
379,2020-02-29,NULL,799
380,2019-07-29,NULL,801
381,2019-10-01,NULL,804
382,2019-11-20,NULL,805
383,2020-02-12,NULL,812
384,2019-12-16,NULL,814
385,2019-08-10,NULL,827
386,2019-10-05,NULL,865
387,2020-02-01,NULL,916
388,2019-11-20,NULL,930
389,2020-02-11,NULL,937
390,2019-09-07,NULL,946
391,2020-02-29,NULL,958
392,2019-12-31,NULL,979
393,2020-02-01,NULL,993
394,2019-10-25,NULL,1001
395,2019-11-27,NULL,1005
396,2019-09-26,NULL,1033
397,2019-10-25,NULL,1034
398,2019-10-23,NULL,1045
399,2019-07-31,NULL,1064
400,2020-01-30,NULL,1080
401,2019-07-31,NULL,1101
402,2019-07-31,NULL,1139
403,2019-05-22,NULL,1148
404,2019-10-03,NULL,1152
405,2019-11-19,NULL,1154
406,2019-10-08,NULL,1164
407,2019-07-31,NULL,1214
408,2019-10-30,NULL,1231
409,2019-07-31,NULL,1232
410,2019-06-25,NULL,1240
411,2019-07-31,NULL,1241
412,2019-05-30,NULL,1242
413,2019-07-31,NULL,1243
414,2019-11-19,NULL,1248
415,2019-07-03,NULL,1255
416,2019-07-25,NULL,1263
417,2019-10-26,NULL,1273
418,2019-07-31,NULL,1281
419,2019-06-19,NULL,1290
420,2019-12-26,NULL,1292
421,2020-02-12,NULL,1331
422,2020-02-15,NULL,1335
423,2019-07-31,NULL,1357
424,2019-07-18,NULL,1358
425,2019-07-31,NULL,1371
426,2020-02-20,NULL,1374
427,2019-07-31,NULL,1376
428,2019-07-31,NULL,1393
429,2019-08-21,NULL,1406
430,2019-10-03,NULL,1410
431,2020-01-30,NULL,1415
432,2019-12-15,NULL,1418
433,2019-10-01,NULL,1420
434,2019-10-26,NULL,1425
435,2019-06-30,NULL,1444
436,2020-02-29,NULL,1465
437,2019-12-15,NULL,1480
438,2019-07-31,NULL,1487
439,2019-12-31,NULL,1495
440,2019-07-31,NULL,1501
441,2019-07-31,NULL,1503
442,2019-12-18,NULL,1505
443,2019-12-18,NULL,1515
444,2019-07-31,NULL,1516
445,2019-05-01,NULL,1563
446,2019-11-30,NULL,2475
447,2019-07-31,NULL,1600
448,2020-02-27,NULL,1620
449,2019-09-30,NULL,1632
450,2019-07-28,NULL,1644
451,2019-12-31,NULL,1646
452,2019-07-12,NULL,1654
453,2019-06-29,NULL,1660
454,2019-11-03,NULL,1665
455,2019-10-31,NULL,1680
456,2020-02-29,NULL,1681
457,2020-02-29,NULL,1682
458,2019-08-01,NULL,1692
459,2019-09-21,NULL,1696
460,2019-10-31,NULL,1698
461,2020-01-23,NULL,1699
462,2019-09-29,NULL,1711
463,2019-10-31,NULL,1726
464,2020-01-23,NULL,1736
465,2020-02-09,NULL,1750
466,2019-12-31,NULL,1752
467,2019-11-12,NULL,1755
468,2019-11-16,NULL,1761
469,2019-11-04,NULL,1765
470,2019-09-25,NULL,1788
471,2019-11-30,NULL,1789
472,2019-09-11,NULL,1796
473,2019-06-20,NULL,1799
474,2019-07-27,NULL,1801
475,2019-11-26,NULL,1809
476,2019-10-26,NULL,1823
477,2020-02-22,NULL,1824
478,2019-10-17,NULL,1830
479,2019-07-31,NULL,1844
480,2019-07-31,NULL,1852
481,2019-11-01,NULL,1858
482,2020-02-29,NULL,1859
483,2019-10-24,NULL,1862
484,2019-10-24,NULL,1868
485,2019-07-18,NULL,1871
486,2019-12-19,NULL,1883
487,2020-01-31,NULL,1908
488,2019-10-01,NULL,1911
489,2019-07-08,NULL,1914
490,2019-11-30,NULL,1915
491,2019-08-08,NULL,1920
492,2019-10-09,NULL,2477
493,2019-10-31,NULL,1936
494,2019-11-26,NULL,1945
495,2019-05-20,NULL,1950
496,2019-10-03,NULL,1951
497,2019-06-30,NULL,1956
498,2019-10-02,NULL,2478
499,2019-07-31,NULL,1963
500,2019-10-01,NULL,1967
501,2019-08-09,NULL,1969
502,2019-08-31,NULL,1976
503,2019-11-28,NULL,1977
504,2019-07-31,NULL,1982
505,2019-07-05,NULL,1987
506,2019-09-26,NULL,1997
507,2019-09-28,NULL,1998
508,2019-10-24,NULL,1999
509,2019-07-31,NULL,2000
510,2020-01-25,NULL,2003
511,2020-01-01,NULL,2011
512,2019-06-27,NULL,2012
513,2019-12-24,NULL,2014
514,2019-10-16,NULL,2022
515,2020-01-29,NULL,2043
516,2019-09-30,NULL,2046
517,2019-07-31,NULL,2049
518,2019-11-15,NULL,2050
519,2019-10-19,NULL,2051
520,2019-10-23,NULL,2181
521,2020-02-15,NULL,2184
522,2020-01-11,NULL,2193
523,2020-01-27,NULL,2202
524,2020-01-30,NULL,2228
525,2019-12-02,NULL,2231
526,2019-11-30,NULL,2250
527,2019-10-31,NULL,2257
528,2019-09-30,NULL,2258
529,2019-12-29,NULL,2261
530,2019-09-12,NULL,2262
531,2020-02-18,NULL,2266
532,2019-10-31,NULL,2272
533,2019-11-28,NULL,2274
534,2020-01-31,NULL,2275
535,2020-02-27,NULL,2276
536,2020-01-02,NULL,2281
537,2019-11-26,NULL,2283
538,2019-10-21,NULL,2285
539,2019-12-20,NULL,2289
540,2020-02-29,NULL,2296
541,2019-11-30,NULL,2305
542,2019-12-30,NULL,2306
543,2019-10-19,NULL,2308
544,2019-10-07,NULL,2309
545,2019-11-25,NULL,2314
546,2019-10-01,NULL,2316
547,2019-10-08,NULL,2322
548,2020-01-31,NULL,2332
549,2019-11-16,NULL,2349
550,2019-10-31,NULL,2350
551,2019-09-29,NULL,2361
552,2020-01-25,NULL,2391
553,2019-11-26,NULL,2399
554,2020-02-10,NULL,2419
555,2020-01-31,NULL,2483
556,2019-12-30,NULL,2458
557,2020-01-30,NULL,2460
558,2019-12-25,NULL,2461
559,2019-12-25,NULL,2463
560,2020-01-20,NULL,6161
561,2019-11-30,NULL,2234
562,2020-02-04,NULL,2091
563,2020-01-06,NULL,2127
564,2019-08-28,NULL,2129
565,2020-01-01,NULL,2143
566,2019-10-07,NULL,2159
567,2020-09-01,NULL,6713
568,2020-09-07,NULL,6920
572,2020-07-10,NULL,6732
573,2020-07-31,NULL,6763
574,2020-07-31,NULL,6766
575,2020-08-05,NULL,10
576,2020-08-23,NULL,2121
577,2020-07-31,NULL,920
578,2020-07-31,NULL,1137
579,2020-09-01,NULL,1390
580,2020-07-22,NULL,1486
581,2020-07-29,NULL,105
582,2020-08-06,NULL,1701
584,2020-08-15,NULL,82
585,2020-07-27,NULL,1933
586,2020-07-23,NULL,1960
587,2020-08-16,NULL,2057
588,2020-07-28,NULL,2339
589,2020-08-31,NULL,6162
590,2020-07-24,NULL,9003
591,2020-07-23,NULL,9095
592,2020-04-01,2020-09-30,16212
593,2020-05-01,NULL,7427
594,2020-05-01,NULL,7419
595,2020-09-14,NULL,8821
596,2020-09-20,NULL,8811
598,2020-09-01,2021-06-01,16213
611,2020-09-21,NULL,7057
614,2020-10-01,NULL,6674
615,2020-10-01,NULL,6806
616,2020-10-01,NULL,6699
617,2020-10-01,NULL,6719
618,2020-10-01,NULL,7251
619,2020-06-19,NULL,6705
620,2020-06-19,NULL,6758
621,2020-06-13,NULL,6801
622,2020-06-19,NULL,6850
623,2020-06-13,NULL,6853
624,2020-06-13,NULL,6862
625,2020-09-01,NULL,6867
626,2020-06-19,NULL,6871
627,2020-09-01,NULL,6881
628,2020-09-01,NULL,6931
629,2020-06-13,NULL,6940
630,2020-09-01,NULL,6941
631,2020-09-01,NULL,6942
632,2020-09-01,NULL,6943
633,2020-06-13,NULL,6956
634,2020-09-01,NULL,6957
635,2020-09-01,NULL,6963
636,2020-09-01,NULL,6968
637,2020-06-19,NULL,6971
638,2020-06-13,NULL,6973
639,2020-06-19,NULL,6980
640,2020-06-13,NULL,6986
641,2020-08-15,NULL,7090
642,2020-10-13,NULL,7082
643,2020-08-16,NULL,8076
644,2020-07-17,NULL,8069
645,2020-03-11,NULL,8112
646,2020-08-21,NULL,8500
647,2020-08-14,NULL,8712
648,2020-10-01,NULL,8564
649,2020-08-01,NULL,17601
650,2020-05-04,NULL,17610
651,2020-08-01,NULL,17611
652,2020-09-01,NULL,17617
653,2020-09-24,NULL,17625
654,2020-09-08,NULL,17629
655,2020-08-31,NULL,17636
656,2020-07-01,NULL,17643
657,2020-09-01,NULL,17653
658,2020-08-13,NULL,17663
659,2020-10-01,NULL,17666
660,2020-09-01,NULL,17669
661,2020-09-01,NULL,17670
662,2020-06-08,NULL,17674
663,2020-07-13,NULL,17678
664,2020-06-01,NULL,17679
665,2020-09-01,NULL,17682
666,2020-08-05,NULL,17692
667,2020-06-01,NULL,17693
668,2020-09-09,NULL,17698
669,2020-07-31,NULL,17701
670,2020-07-31,NULL,17712
671,2020-09-10,NULL,17715
672,2020-08-14,NULL,17718
673,2020-09-01,NULL,17720
674,2020-05-01,NULL,17733
675,2020-09-01,NULL,17735
676,2020-06-01,NULL,17737
677,2020-08-01,NULL,17741
678,2020-05-01,NULL,17743
679,2020-07-01,NULL,17747
680,2020-09-11,NULL,17753
681,2020-06-01,NULL,17754
682,2020-07-09,NULL,17755
683,2020-07-01,NULL,17770
684,2020-05-01,NULL,17785
685,2020-06-01,NULL,17789
686,2020-07-31,NULL,17792
687,2020-04-01,NULL,17794
688,2020-07-01,NULL,17797
689,2020-05-19,NULL,17803
690,2020-09-01,NULL,17804
691,2020-06-01,NULL,17810
692,2020-08-11,NULL,17814
693,2020-09-06,NULL,17819
694,2020-07-13,NULL,17822
695,2020-09-03,NULL,17824
696,2020-07-31,NULL,17825
697,2020-09-02,NULL,17826
698,2020-05-23,NULL,17833
699,2020-05-01,NULL,17834
700,2020-06-01,NULL,17847
701,2020-07-01,NULL,17850
702,2020-05-01,NULL,17856
703,2020-07-01,NULL,17857
704,2020-07-31,NULL,17859
705,2020-08-01,NULL,17863
706,2020-07-01,NULL,17864
707,2020-07-01,NULL,17866
708,2020-07-01,NULL,17869
709,2020-07-01,NULL,17873
710,2020-05-31,NULL,17874
711,2020-08-06,NULL,17875
712,2020-08-01,NULL,17877
713,2020-07-01,NULL,17886
714,2020-07-30,NULL,17890
715,2020-07-01,NULL,17891
716,2020-07-01,NULL,17895
717,2020-04-01,NULL,17907
718,2020-07-01,NULL,17916
719,2020-04-26,NULL,17919
720,2020-06-16,NULL,17920
721,2020-09-04,NULL,17921
722,2020-08-01,NULL,17923
723,2020-08-01,NULL,17929
724,2020-09-09,NULL,17935
725,2020-07-01,NULL,17936
726,2020-07-01,NULL,17937
727,2020-07-01,NULL,17938
728,2020-07-01,NULL,17939
729,2020-07-01,NULL,17942
730,2020-07-01,NULL,17943
731,2020-07-01,NULL,17947
732,2020-08-06,NULL,17948
733,2020-09-01,NULL,17950
734,2020-07-01,NULL,17951
735,2020-04-26,NULL,17963
736,2020-09-01,NULL,17965
737,2020-07-01,NULL,17966
738,2020-07-13,NULL,17971
739,2020-09-06,NULL,17973
740,2020-08-01,NULL,17977
741,2020-09-09,NULL,17984
742,2020-04-01,NULL,17987
743,2020-07-10,NULL,18006
744,2020-08-16,NULL,18010
745,2020-08-01,NULL,18018
746,2020-09-08,NULL,18026
747,2020-07-31,NULL,18036
748,2020-09-01,NULL,18047
749,2020-09-10,NULL,18049
750,2020-09-01,NULL,18051
751,2020-09-09,NULL,18052
752,2020-09-01,NULL,18057
753,2019-11-26,NULL,7680
754,2020-10-27,NULL,6187
755,2020-10-27,NULL,6204
756,2020-10-08,NULL,8
757,2020-10-01,NULL,17
758,2020-10-08,NULL,20
759,2020-10-01,NULL,39
760,2020-10-01,NULL,54
761,2020-10-01,NULL,56
762,2020-10-08,NULL,59
763,2020-09-22,NULL,86
764,2020-12-08,NULL,119
765,2020-09-13,NULL,1688
766,2020-10-14,NULL,171
767,2020-10-14,NULL,173
768,2020-10-14,NULL,179
769,2020-10-14,NULL,206
770,2020-10-14,NULL,235
771,2020-10-14,NULL,241
772,2020-10-14,NULL,567
773,2020-10-14,NULL,600
774,2020-10-14,NULL,660
775,2020-10-14,NULL,702
776,2020-10-14,NULL,721
777,2020-10-14,NULL,730
778,2020-10-14,NULL,742
779,2020-10-14,NULL,751
780,2020-09-24,NULL,763
781,2020-10-14,NULL,777
782,2020-10-14,NULL,821
783,2020-10-14,NULL,856
784,2020-10-14,NULL,941
785,2020-11-01,NULL,945
786,2020-09-22,NULL,1024
787,2020-10-01,NULL,1110
788,2020-09-24,NULL,1116
789,2020-10-13,NULL,1211
790,2020-10-02,NULL,1336
791,2020-10-01,NULL,1366
792,2020-09-27,NULL,1412
793,2020-10-13,NULL,1473
794,2020-10-01,NULL,1670
795,2020-10-05,NULL,1672
796,2020-11-09,NULL,1687
797,2020-10-11,NULL,1697
798,2020-09-27,NULL,1703
799,2020-10-14,NULL,1725
800,2020-09-20,NULL,1728
801,2020-10-15,NULL,1739
802,2020-10-01,NULL,1790
803,2020-12-14,NULL,1884
804,2020-10-14,NULL,1897
805,2020-10-02,NULL,1949
806,2020-11-01,NULL,1966
807,2020-09-29,NULL,2004
808,2020-10-02,NULL,2018
809,2020-12-14,NULL,2026
810,2020-12-14,NULL,2180
811,2020-10-31,NULL,2190
812,2020-10-02,NULL,2199
813,2020-11-04,NULL,2242
814,2020-10-11,NULL,2259
815,2020-10-16,NULL,2264
816,2020-09-06,NULL,2265
817,2020-10-01,NULL,2269
818,2020-10-14,NULL,2317
819,2020-09-16,NULL,2353
820,2020-09-04,NULL,2375
821,2020-11-16,NULL,2430
822,2020-10-14,NULL,2431
823,2020-09-25,NULL,2452
824,2020-09-22,NULL,2455
825,2020-08-26,NULL,8976
826,2020-10-01,NULL,8985
827,2020-10-21,NULL,8989
828,2020-10-01,NULL,8994
829,2020-09-27,NULL,9010
830,2020-09-17,NULL,9019
831,2020-09-19,NULL,5704
832,2020-07-31,NULL,5705
833,2020-08-31,NULL,5723
834,2020-11-01,NULL,15922
835,2020-11-14,NULL,15951
838,2020-11-10,NULL,7193
839,2020-11-06,NULL,6911
840,2020-11-06,NULL,6919
841,2020-11-01,NULL,2077
842,2020-11-01,NULL,2078
843,2020-11-01,NULL,2079
844,2020-11-01,NULL,2080
845,2020-11-01,NULL,2081
846,2020-11-01,NULL,2082
847,2020-11-01,NULL,2083
848,2020-11-01,NULL,2084
849,2020-11-01,NULL,2085
850,2020-11-01,NULL,2086
851,2020-11-01,NULL,2087
852,2020-11-01,NULL,2088
853,2020-11-01,NULL,2089
854,2020-11-01,NULL,2090
855,2020-11-01,NULL,2092
856,2020-11-01,NULL,2093
857,2020-11-01,NULL,2095
858,2020-11-01,NULL,2096
859,2020-11-01,NULL,2097
860,2020-11-01,NULL,2098
861,2020-11-01,NULL,2099
862,2020-11-01,NULL,2100
863,2020-11-01,NULL,2101
864,2020-11-01,NULL,2102
865,2020-11-01,NULL,2103
866,2020-11-01,NULL,2104
867,2020-11-01,NULL,2105
868,2020-11-01,NULL,2106
869,2020-11-01,NULL,2107
870,2020-11-01,NULL,2108
871,2020-11-01,NULL,2109
872,2020-11-01,NULL,2110
873,2020-11-01,NULL,2111
874,2020-11-01,NULL,2112
875,2020-11-01,NULL,2113
876,2020-11-01,NULL,2114
877,2020-11-01,NULL,2115
878,2020-11-01,NULL,2116
879,2020-11-01,NULL,2117
880,2020-11-01,NULL,2118
881,2020-11-01,NULL,2119
882,2020-11-01,NULL,2120
883,2020-11-01,NULL,2122
884,2020-11-01,NULL,2123
885,2020-11-01,NULL,2124
886,2020-11-01,NULL,2125
887,2020-11-01,NULL,2126
888,2020-11-01,NULL,2128
889,2020-11-01,NULL,2130
890,2020-11-01,NULL,2131
891,2020-11-01,NULL,2132
892,2020-11-01,NULL,2133
893,2020-11-01,NULL,2134
894,2020-11-01,NULL,2135
895,2020-11-01,NULL,2136
896,2020-11-01,NULL,2137
897,2020-11-01,NULL,2138
898,2020-11-01,NULL,2139
899,2020-11-01,NULL,2140
900,2020-11-01,NULL,2141
901,2020-11-01,NULL,2142
902,2020-11-01,NULL,2144
903,2020-11-01,NULL,2151
904,2020-11-01,NULL,2153
905,2020-11-01,NULL,8971
906,2020-11-01,NULL,753
907,2020-12-10,NULL,769
908,2020-10-31,NULL,823
909,2020-11-05,NULL,936
910,2020-11-06,NULL,989
911,2020-11-01,NULL,1030
912,2020-10-26,NULL,1053
914,2020-10-18,NULL,1469
915,2020-11-11,NULL,1593
916,2020-10-30,NULL,1604
917,2020-11-01,NULL,1621
918,2020-11-01,NULL,1851
919,2020-11-03,NULL,1886
920,2020-12-03,NULL,1992
921,2020-11-01,NULL,2025
922,2020-12-01,NULL,2058
923,2020-11-13,NULL,2186
924,2020-12-04,NULL,2194
925,2020-11-13,NULL,2286
926,2020-12-29,NULL,2294
927,2020-11-03,NULL,2298
928,2020-11-16,NULL,2313
929,2020-10-28,NULL,2397
930,2021-01-13,NULL,2414
931,2020-11-04,NULL,2465
932,2020-11-05,NULL,8981
933,2020-11-01,NULL,8990
934,2020-11-16,NULL,8997
935,2020-10-16,NULL,9012
936,2020-11-11,NULL,9017
937,2021-01-08,NULL,7
938,2021-01-08,NULL,9
939,2020-11-08,NULL,12
940,2021-01-08,NULL,14
941,2020-11-08,NULL,24
942,2020-11-08,NULL,36
943,2020-11-08,NULL,42
945,2020-10-01,NULL,10580
946,2020-11-30,NULL,10730
947,2020-05-01,NULL,5622
948,2020-06-11,NULL,5559
949,2020-11-20,NULL,5574
950,2020-08-20,NULL,5542
951,2020-08-09,NULL,5610
952,2020-09-24,NULL,5649
953,2020-08-31,NULL,5570
954,2020-12-15,NULL,15924
955,2020-12-11,NULL,6922
956,2020-12-12,NULL,6908
957,2020-12-23,NULL,7223
958,2020-12-24,NULL,7466
959,2020-12-18,NULL,1287
960,2020-12-17,NULL,1812
961,2020-12-03,NULL,2359
962,2020-12-10,NULL,158
963,2020-11-30,NULL,207
964,2020-11-18,NULL,344
965,2020-11-29,NULL,616
966,2020-12-10,NULL,762
967,2020-12-02,NULL,807
968,2020-11-29,NULL,1017
969,2020-11-29,NULL,1028
970,2020-12-04,NULL,1265
971,2020-10-04,NULL,1295
972,2020-12-02,NULL,1531
973,2020-11-29,NULL,1532
974,2020-12-01,NULL,1590
975,2020-11-29,NULL,1691
976,2020-12-31,NULL,1747
977,2020-12-21,NULL,1892
978,2020-12-29,NULL,1889
979,2020-12-21,NULL,16526
980,2020-11-27,NULL,2372
981,2020-10-29,NULL,1341
982,2020-12-01,NULL,1574
983,2020-12-22,NULL,9080
984,2020-12-15,NULL,692
985,2020-12-15,NULL,813
986,2020-12-15,NULL,2206
987,2020-12-15,NULL,789
988,2020-12-15,NULL,552
989,2020-12-15,NULL,668
990,2021-01-01,NULL,6206
991,2020-12-11,NULL,11258
992,2021-01-13,NULL,7148
993,2020-11-30,NULL,5780
994,2020-01-01,NULL,6188
995,2020-01-01,NULL,6186
996,2020-01-01,NULL,6191
997,2020-01-01,NULL,6201
998,2020-01-01,NULL,8857
999,2020-01-01,NULL,8859
1000,2020-01-01,NULL,8860
1001,2020-01-01,NULL,8861
1002,2020-01-01,NULL,8862
1003,2020-01-01,NULL,8863
1004,2020-01-01,NULL,8864
1005,2020-01-01,NULL,8865
1006,2020-01-01,NULL,8866
1007,2020-01-27,NULL,8858
